image_name,airport_terminal,apartment_building_outdoor,arch,auditorium,conference_room,dam,football_stadium,great_pyramid,hotel_room,office,phone_booth,reception,restaurant,school_house,shower,skyscraper,supermarket,waiting_room,water_tower,windmill,barn,beach,bedroom,castle,classroom,desert,kitchen,library,mountain,river,top 1
targettest_70/airport_terminal/2091.jpg,0.001,0.010,0.005,0.003,0.000,0.001,0.001,0.001,0.000,0.001,0.007,0.004,0.003,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.001,0.001,0.002,0.093,0.003,0.000,0.000,0.002,0.001,office_building
targettest_70/airport_terminal/2109.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,playroom
targettest_70/airport_terminal/2145.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.009,0.007,recreation_room
targettest_70/airport_terminal/2147.jpg,0.001,0.003,0.002,0.000,0.005,0.010,0.000,0.000,0.002,0.001,0.008,0.015,0.000,0.000,0.000,0.000,0.001,0.000,0.005,0.000,0.001,0.001,0.000,0.005,0.003,0.000,0.001,0.011,0.007,hangar/outdoor
targettest_70/airport_terminal/2165.jpg,0.025,0.002,0.003,0.000,0.000,0.001,0.000,0.001,0.000,0.005,0.000,0.002,0.000,0.000,0.000,0.000,0.007,0.000,0.002,0.001,0.000,0.000,0.002,0.025,0.000,0.003,0.001,0.002,0.001,airfield
targettest_70/airport_terminal/2200.jpg,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.003,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.001,0.001,landing_deck
targettest_70/airport_terminal/2235.jpg,0.000,0.001,0.001,0.000,0.000,0.001,0.001,0.002,0.000,0.000,0.015,0.011,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.001,0.000,0.000,0.005,0.002,landing_deck
targettest_70/airport_terminal/224.jpg,0.003,0.002,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.004,0.003,0.000,0.000,0.000,0.000,hangar/outdoor
targettest_70/airport_terminal/2257.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,landing_deck
targettest_70/airport_terminal/2260.jpg,0.006,0.004,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.025,0.000,0.001,0.000,0.000,0.000,0.005,0.002,0.001,0.001,0.000,0.000,0.004,0.030,0.001,0.001,0.000,0.001,0.001,office_building
targettest_70/airport_terminal/2289.jpg,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003,0.002,0.000,0.001,0.001,runway
targettest_70/airport_terminal/2432.jpg,0.000,0.002,0.002,0.000,0.001,0.003,0.002,0.002,0.001,0.000,0.004,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.002,0.000,0.002,0.001,0.002,0.014,0.002,0.001,0.001,0.025,0.040,oilrig
targettest_70/airport_terminal/2438.jpg,0.001,0.000,0.000,0.001,0.000,0.000,0.049,0.000,0.003,0.000,0.000,0.003,0.006,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.001,0.008,0.001,0.003,youth_hostel
targettest_70/airport_terminal/246.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.003,0.000,0.001,0.001,0.000,0.000,0.000,0.001,0.004,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.010,0.000,0.001,0.002,0.019,rice_paddy
targettest_70/airport_terminal/2463.jpg,0.000,0.019,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.004,0.001,0.106,0.001,0.000,0.000,0.004,0.001,kennel/outdoor
targettest_70/airport_terminal/2476.jpg,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.008,0.000,0.000,0.000,0.008,0.660,windmill
targettest_70/airport_terminal/2481.jpg,0.000,0.213,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.003,0.000,0.000,0.000,0.002,0.000,0.010,0.001,0.001,0.000,0.000,0.001,0.000,0.005,0.000,0.000,0.000,0.003,0.000,apartment_building_outdoor
targettest_70/airport_terminal/2508.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.001,0.000,0.000,0.000,0.000,runway
targettest_70/airport_terminal/2514.jpg,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.001,0.000,hangar/indoor
targettest_70/airport_terminal/2556.jpg,0.000,0.000,0.001,0.001,0.001,0.002,0.003,0.001,0.002,0.002,0.009,0.002,0.001,0.001,0.000,0.001,0.003,0.000,0.001,0.001,0.001,0.002,0.008,0.003,0.002,0.000,0.001,0.004,0.002,clean_room
targettest_70/airport_terminal/2574.jpg,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,server_room
targettest_70/airport_terminal/2612.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,hangar/outdoor
targettest_70/airport_terminal/2636.jpg,0.031,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.002,0.000,0.003,0.000,0.001,0.001,0.000,0.015,0.000,0.046,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,laundromat
targettest_70/airport_terminal/2638.jpg,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.001,0.000,landing_deck
targettest_70/airport_terminal/2640.jpg,0.000,0.001,0.003,0.000,0.003,0.001,0.001,0.004,0.000,0.000,0.003,0.599,0.000,0.000,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.003,0.001,0.004,0.000,0.000,0.000,0.005,0.003,desert
targettest_70/airport_terminal/2647.jpg,0.001,0.006,0.000,0.000,0.010,0.000,0.001,0.001,0.001,0.000,0.012,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.004,0.000,0.007,0.004,0.001,0.000,0.007,0.222,windmill
targettest_70/airport_terminal/2743.jpg,0.001,0.004,0.003,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.002,0.005,0.000,0.000,0.001,0.001,0.003,0.000,0.000,0.000,0.001,0.003,0.001,0.041,0.001,0.000,0.000,0.069,0.002,hospital
targettest_70/airport_terminal/277.jpg,0.001,0.000,0.001,0.000,0.001,0.001,0.000,0.002,0.004,0.000,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.003,0.001,0.000,0.002,0.001,hangar/outdoor
targettest_70/airport_terminal/2771.jpg,0.000,0.001,0.001,0.000,0.004,0.001,0.000,0.000,0.000,0.000,0.004,0.017,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.002,0.001,0.000,0.000,0.006,0.479,windmill
targettest_70/airport_terminal/2792.jpg,0.000,0.000,0.001,0.000,0.004,0.002,0.001,0.001,0.000,0.000,0.004,0.002,0.000,0.000,0.000,0.019,0.000,0.006,0.000,0.000,0.004,0.000,0.001,0.002,0.001,0.000,0.000,0.015,0.003,veterinarians_office
targettest_70/airport_terminal/2846.jpg,0.001,0.007,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.001,0.000,0.000,0.000,0.000,landing_deck
targettest_70/airport_terminal/2930.jpg,0.001,0.000,0.001,0.000,0.002,0.001,0.002,0.000,0.006,0.000,0.000,0.001,0.000,0.002,0.001,0.000,0.014,0.000,0.012,0.000,0.000,0.001,0.005,0.000,0.001,0.000,0.002,0.004,0.001,clean_room
targettest_70/airport_terminal/2965.jpg,0.002,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.140,0.000,0.000,0.000,0.000,0.003,0.008,0.000,0.002,0.000,0.013,0.000,phone_booth
targettest_70/airport_terminal/42.jpg,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,hangar/outdoor
targettest_70/airport_terminal/434.jpg,0.024,0.005,0.004,0.000,0.000,0.000,0.000,0.001,0.002,0.001,0.005,0.002,0.000,0.000,0.001,0.000,0.002,0.000,0.001,0.000,0.000,0.000,0.000,0.028,0.000,0.001,0.001,0.006,0.136,runway
targettest_70/airport_terminal/442.jpg,0.006,0.019,0.002,0.000,0.003,0.000,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.005,0.000,0.000,0.000,0.000,0.001,0.032,0.002,0.000,0.000,0.004,0.019,fire_escape
targettest_70/airport_terminal/538.jpg,0.063,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,atrium/public
targettest_70/airport_terminal/561.jpg,0.001,0.000,0.000,0.000,0.000,0.003,0.000,0.002,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.004,0.002,driveway
targettest_70/airport_terminal/619.jpg,0.005,0.002,0.002,0.001,0.001,0.001,0.001,0.000,0.010,0.000,0.001,0.000,0.000,0.001,0.001,0.000,0.003,0.000,0.003,0.000,0.001,0.001,0.001,0.001,0.007,0.012,0.001,0.001,0.002,server_room
targettest_70/airport_terminal/656.jpg,0.091,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.002,0.033,0.000,0.001,0.001,0.000,airport_terminal
targettest_70/airport_terminal/730.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,landing_deck
targettest_70/airport_terminal/763.jpg,0.004,0.003,0.016,0.001,0.000,0.000,0.002,0.001,0.000,0.000,0.020,0.000,0.001,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.001,0.001,0.021,0.000,0.001,0.000,0.006,0.094,windmill
targettest_70/airport_terminal/764.jpg,0.002,0.001,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.013,0.001,0.000,0.000,0.000,engine_room
targettest_70/airport_terminal/767.jpg,0.001,0.000,0.004,0.000,0.004,0.001,0.000,0.000,0.000,0.001,0.010,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.002,0.000,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,hangar/outdoor
targettest_70/airport_terminal/813.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,heliport
targettest_70/airport_terminal/823.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,heliport
targettest_70/airport_terminal/83.jpg,0.000,0.001,0.005,0.000,0.013,0.001,0.015,0.004,0.001,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.001,0.001,0.005,0.003,0.000,0.001,0.021,0.005,playroom
targettest_70/airport_terminal/830.jpg,0.000,0.001,0.010,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.001,0.002,0.000,0.000,0.000,0.001,0.002,0.000,0.002,0.000,0.001,0.000,0.002,0.137,0.001,0.000,0.000,0.019,0.016,skyscraper
targettest_70/airport_terminal/86.jpg,0.002,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,hangar/outdoor
targettest_70/airport_terminal/894.jpg,0.006,0.000,0.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,greenhouse/outdoor
targettest_70/airport_terminal/91.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.020,0.002,physics_laboratory
targettest_70/airport_terminal/949.jpg,0.010,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.013,0.001,0.001,0.000,0.000,0.000,0.001,0.000,0.022,0.000,0.086,0.000,0.000,0.000,0.001,0.000,0.001,0.014,0.001,0.002,0.000,reception
targettest_70/apartment_building_outdoor/1029.jpg,0.001,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.317,0.000,0.000,0.000,0.001,0.000,skyscraper
targettest_70/apartment_building_outdoor/1079.jpg,0.000,0.458,0.002,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.004,0.000,0.004,0.000,0.000,0.000,0.005,0.000,apartment_building_outdoor
targettest_70/apartment_building_outdoor/1115.jpg,0.000,0.124,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.358,0.000,0.000,0.000,0.005,0.000,skyscraper
targettest_70/apartment_building_outdoor/1194.jpg,0.000,0.116,0.002,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.018,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.083,0.001,0.000,0.000,0.017,0.001,hotel/outdoor
targettest_70/apartment_building_outdoor/1206.jpg,0.000,0.180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.004,0.000,0.000,0.000,0.010,0.000,balcony/exterior
targettest_70/apartment_building_outdoor/1227.jpg,0.000,0.065,0.002,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.008,0.000,0.000,0.000,0.002,0.000,office_building
targettest_70/apartment_building_outdoor/1264.jpg,0.000,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.003,0.000,0.000,0.000,0.000,0.001,0.247,0.000,0.000,0.000,0.001,0.000,server_room
targettest_70/apartment_building_outdoor/1288.jpg,0.000,0.180,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.002,0.317,0.000,0.000,0.000,0.020,0.001,skyscraper
targettest_70/apartment_building_outdoor/1297.jpg,0.000,0.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.171,0.000,0.000,0.000,0.023,0.001,tower
targettest_70/apartment_building_outdoor/1299.jpg,0.000,0.004,0.002,0.000,0.002,0.000,0.001,0.000,0.019,0.000,0.000,0.000,0.000,0.000,0.005,0.000,0.005,0.000,0.000,0.000,0.000,0.002,0.000,0.001,0.005,0.000,0.001,0.003,0.001,recreation_room
targettest_70/apartment_building_outdoor/1360.jpg,0.000,0.117,0.002,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.000,0.000,0.000,0.000,0.000,office_building
targettest_70/apartment_building_outdoor/1384.jpg,0.000,0.006,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.316,0.029,0.000,0.000,0.001,0.000,skyscraper
targettest_70/apartment_building_outdoor/1402.jpg,0.000,0.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.088,0.000,0.000,0.000,0.003,0.004,server_room
targettest_70/apartment_building_outdoor/1413.jpg,0.000,0.024,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.000,0.000,hospital
targettest_70/apartment_building_outdoor/142.jpg,0.000,0.002,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.007,0.003,0.002,0.002,0.000,0.001,0.000,staircase
targettest_70/apartment_building_outdoor/1509.jpg,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.151,0.000,0.000,0.000,0.000,0.000,office_building
targettest_70/apartment_building_outdoor/1701.jpg,0.000,0.295,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.172,0.000,0.000,0.000,0.005,0.000,apartment_building_outdoor
targettest_70/apartment_building_outdoor/1726.jpg,0.000,0.251,0.003,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.054,0.000,0.000,0.000,0.004,0.000,apartment_building_outdoor
targettest_70/apartment_building_outdoor/175.jpg,0.000,0.238,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.002,0.000,0.000,0.001,0.000,0.000,0.055,0.000,0.000,0.000,0.009,0.000,hotel/outdoor
targettest_70/apartment_building_outdoor/1768.jpg,0.000,0.068,0.000,0.000,0.001,0.001,0.003,0.001,0.000,0.000,0.000,0.018,0.002,0.000,0.000,0.000,0.002,0.001,0.000,0.000,0.000,0.001,0.000,0.187,0.000,0.000,0.000,0.015,0.038,skyscraper
targettest_70/apartment_building_outdoor/178.jpg,0.000,0.023,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.379,0.000,0.000,0.000,0.006,0.000,tower
targettest_70/apartment_building_outdoor/1806.jpg,0.000,0.076,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.000,0.024,0.000,0.000,0.000,0.044,0.001,fire_escape
targettest_70/apartment_building_outdoor/1857.jpg,0.000,0.172,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.114,0.001,0.000,0.000,0.001,0.000,apartment_building_outdoor
targettest_70/apartment_building_outdoor/1878.jpg,0.000,0.054,0.001,0.000,0.001,0.001,0.001,0.000,0.001,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.002,0.000,0.001,0.000,0.000,0.000,0.007,0.065,0.000,0.000,0.001,0.064,0.002,nursery
targettest_70/apartment_building_outdoor/1895.jpg,0.000,0.620,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.084,0.000,0.000,0.000,0.003,0.000,apartment_building_outdoor
targettest_70/apartment_building_outdoor/1896.jpg,0.000,0.000,0.001,0.000,0.000,0.001,0.004,0.000,0.003,0.004,0.000,0.002,0.004,0.000,0.000,0.000,0.014,0.000,0.001,0.000,0.000,0.000,0.001,0.099,0.000,0.000,0.005,0.010,0.001,playroom
